experiment_id,customer_id,acquisition_channel,assignment,assigned_date,outcome_window_days,converted,pre_period_contribution,observed_contribution
EXP-PAID-SEARCH-2025H2,C0008637,paid_search,control,2025-07-15,90,True,310.45,224.16
EXP-PAID-SEARCH-2025H2,C0008638,paid_search,treatment,2025-07-16,90,False,536.1,0.0
EXP-PAID-SEARCH-2025H2,C0008645,paid_search,treatment,2025-07-13,90,False,303.27,0.0
EXP-PAID-SEARCH-2025H2,C0008651,paid_search,treatment,2025-07-04,90,True,73.22,91.93
EXP-PAID-SEARCH-2025H2,C0008655,paid_search,control,2025-07-03,90,False,182.98,0.0
EXP-PAID-SEARCH-2025H2,C0008660,paid_search,treatment,2025-07-26,90,False,343.23,0.0
EXP-PAID-SEARCH-2025H2,C0008662,paid_search,control,2025-07-05,90,False,54.03,0.0
EXP-PAID-SEARCH-2025H2,C0008665,paid_search,control,2025-07-26,90,False,56.6,0.0
EXP-PAID-SEARCH-2025H2,C0008666,paid_search,treatment,2025-07-18,90,False,152.07,0.0
EXP-PAID-SEARCH-2025H2,C0008688,paid_search,treatment,2025-07-11,90,False,880.61,0.0
EXP-PAID-SEARCH-2025H2,C0008692,paid_search,treatment,2025-07-11,90,True,38.27,39.94
EXP-PAID-SEARCH-2025H2,C0008703,paid_search,control,2025-07-14,90,False,210.36,0.0
EXP-PAID-SEARCH-2025H2,C0008704,paid_search,control,2025-07-07,90,True,229.47,173.18
EXP-PAID-SEARCH-2025H2,C0008734,paid_search,control,2025-07-04,90,False,173.24,0.0
EXP-PAID-SEARCH-2025H2,C0008737,paid_search,treatment,2025-07-10,90,False,119.36,0.0
EXP-PAID-SEARCH-2025H2,C0008741,paid_search,control,2025-07-09,90,False,150.86,0.0
EXP-PAID-SEARCH-2025H2,C0008743,paid_search,treatment,2025-07-19,90,False,80.26,0.0
EXP-PAID-SEARCH-2025H2,C0008754,paid_search,treatment,2025-07-15,90,True,112.82,142.8
EXP-PAID-SEARCH-2025H2,C0008759,paid_search,control,2025-07-25,90,False,214.17,0.0
EXP-PAID-SEARCH-2025H2,C0008760,paid_search,control,2025-07-26,90,False,59.2,0.0
EXP-PAID-SEARCH-2025H2,C0008765,paid_search,control,2025-07-06,90,True,85.57,89.41
EXP-PAID-SEARCH-2025H2,C0008779,paid_search,control,2025-07-01,90,False,91.57,0.0
EXP-PAID-SEARCH-2025H2,C0008781,paid_search,control,2025-07-10,90,False,176.19,0.0
EXP-PAID-SEARCH-2025H2,C0008788,paid_search,treatment,2025-07-01,90,True,85.43,92.16
EXP-PAID-SEARCH-2025H2,C0008792,paid_search,treatment,2025-07-17,90,False,211.14,0.0
EXP-PAID-SEARCH-2025H2,C0008794,paid_search,control,2025-07-08,90,True,131.64,126.93
EXP-PAID-SEARCH-2025H2,C0008809,paid_search,control,2025-07-07,90,False,169.44,0.0
EXP-PAID-SEARCH-2025H2,C0008818,paid_search,treatment,2025-07-28,90,True,105.77,75.05
EXP-PAID-SEARCH-2025H2,C0008822,paid_search,control,2025-07-21,90,True,82.29,63.96
EXP-PAID-SEARCH-2025H2,C0008834,paid_search,treatment,2025-07-20,90,False,68.82,0.0
EXP-PAID-SEARCH-2025H2,C0008848,paid_search,treatment,2025-07-24,90,False,488.39,0.0
EXP-PAID-SEARCH-2025H2,C0008849,paid_search,treatment,2025-07-14,90,True,88.14,118.67
EXP-PAID-SEARCH-2025H2,C0008853,paid_search,control,2025-07-01,90,True,87.54,66.77
EXP-PAID-SEARCH-2025H2,C0008859,paid_search,control,2025-07-19,90,False,1107.67,0.0
EXP-PAID-SEARCH-2025H2,C0008868,paid_search,treatment,2025-07-01,90,False,95.44,0.0
EXP-PAID-SEARCH-2025H2,C0008876,paid_search,treatment,2025-07-23,90,True,286.96,251.13
EXP-PAID-SEARCH-2025H2,C0008877,paid_search,control,2025-07-23,90,False,213.73,0.0
EXP-PAID-SEARCH-2025H2,C0008879,paid_search,treatment,2025-07-23,90,False,110.4,0.0
EXP-PAID-SEARCH-2025H2,C0008894,paid_search,control,2025-07-25,90,True,121.49,74.47
EXP-PAID-SEARCH-2025H2,C0008895,paid_search,control,2025-07-19,90,False,188.25,0.0
EXP-PAID-SEARCH-2025H2,C0008898,paid_search,control,2025-07-26,90,True,90.53,66.9
EXP-PAID-SEARCH-2025H2,C0008904,paid_search,control,2025-07-16,90,False,72.93,0.0
EXP-PAID-SEARCH-2025H2,C0008906,paid_search,treatment,2025-07-12,90,False,262.98,0.0
EXP-PAID-SEARCH-2025H2,C0008933,paid_search,control,2025-07-25,90,False,207.27,0.0
EXP-PAID-SEARCH-2025H2,C0008937,paid_search,control,2025-07-16,90,False,140.93,0.0
EXP-PAID-SEARCH-2025H2,C0008943,paid_search,control,2025-07-19,90,False,45.82,0.0
EXP-PAID-SEARCH-2025H2,C0008944,paid_search,control,2025-07-06,90,False,186.69,0.0
EXP-PAID-SEARCH-2025H2,C0008949,paid_search,control,2025-07-06,90,False,62.95,0.0
EXP-PAID-SEARCH-2025H2,C0008953,paid_search,control,2025-07-05,90,False,198.15,0.0
EXP-PAID-SEARCH-2025H2,C0008987,paid_search,control,2025-07-16,90,False,78.46,0.0
EXP-PAID-SEARCH-2025H2,C0008991,paid_search,control,2025-07-28,90,True,108.83,102.13
EXP-PAID-SEARCH-2025H2,C0008995,paid_search,treatment,2025-07-20,90,False,57.32,0.0
EXP-PAID-SEARCH-2025H2,C0008996,paid_search,treatment,2025-07-22,90,True,418.49,540.51
EXP-SOCIAL-ADS-2025H2,C0000011,social_ads,treatment,2025-07-02,90,True,184.98,165.46
EXP-SOCIAL-ADS-2025H2,C0000014,social_ads,control,2025-07-09,90,False,74.81,0.0
EXP-SOCIAL-ADS-2025H2,C0000018,social_ads,control,2025-07-05,90,False,64.69,0.0
EXP-SOCIAL-ADS-2025H2,C0000021,social_ads,treatment,2025-07-12,90,False,301.7,0.0
EXP-SOCIAL-ADS-2025H2,C0000031,social_ads,treatment,2025-07-27,90,False,138.62,0.0
EXP-SOCIAL-ADS-2025H2,C0000035,social_ads,control,2025-07-27,90,False,42.2,0.0
EXP-SOCIAL-ADS-2025H2,C0000036,social_ads,control,2025-07-15,90,False,67.03,0.0
EXP-SOCIAL-ADS-2025H2,C0000039,social_ads,control,2025-07-01,90,False,220.44,0.0
EXP-SOCIAL-ADS-2025H2,C0000043,social_ads,control,2025-07-16,90,False,164.25,0.0
EXP-SOCIAL-ADS-2025H2,C0000045,social_ads,treatment,2025-07-26,90,False,382.99,0.0
EXP-SOCIAL-ADS-2025H2,C0000047,social_ads,treatment,2025-07-12,90,False,106.81,0.0
EXP-SOCIAL-ADS-2025H2,C0000050,social_ads,treatment,2025-07-17,90,False,140.46,0.0
EXP-SOCIAL-ADS-2025H2,C0000063,social_ads,treatment,2025-07-24,90,True,318.49,368.5
EXP-SOCIAL-ADS-2025H2,C0000067,social_ads,treatment,2025-07-08,90,True,85.11,71.0
EXP-SOCIAL-ADS-2025H2,C0000070,social_ads,treatment,2025-07-18,90,False,109.61,0.0
EXP-SOCIAL-ADS-2025H2,C0000072,social_ads,control,2025-07-24,90,True,592.96,657.16
EXP-SOCIAL-ADS-2025H2,C0000081,social_ads,treatment,2025-07-26,90,False,380.96,0.0
EXP-SOCIAL-ADS-2025H2,C0000082,social_ads,treatment,2025-07-18,90,False,114.04,0.0
EXP-SOCIAL-ADS-2025H2,C0000087,social_ads,treatment,2025-07-10,90,False,106.46,0.0
EXP-SOCIAL-ADS-2025H2,C0000090,social_ads,control,2025-07-27,90,False,68.04,0.0
EXP-SOCIAL-ADS-2025H2,C0000097,social_ads,treatment,2025-07-13,90,True,107.9,77.55
EXP-SOCIAL-ADS-2025H2,C0000101,social_ads,treatment,2025-07-14,90,True,111.29,143.08
EXP-SOCIAL-ADS-2025H2,C0000108,social_ads,treatment,2025-07-05,90,True,163.17,115.01
EXP-SOCIAL-ADS-2025H2,C0000110,social_ads,control,2025-07-14,90,True,276.73,194.53
EXP-SOCIAL-ADS-2025H2,C0000112,social_ads,control,2025-07-20,90,False,336.55,0.0
EXP-SOCIAL-ADS-2025H2,C0000114,social_ads,treatment,2025-07-14,90,False,73.21,0.0
EXP-SOCIAL-ADS-2025H2,C0000115,social_ads,control,2025-07-08,90,False,102.67,0.0
EXP-SOCIAL-ADS-2025H2,C0000124,social_ads,control,2025-07-02,90,False,52.12,0.0
EXP-SOCIAL-ADS-2025H2,C0000129,social_ads,treatment,2025-07-11,90,False,880.27,0.0
EXP-SOCIAL-ADS-2025H2,C0000133,social_ads,control,2025-07-27,90,False,72.97,0.0
EXP-SOCIAL-ADS-2025H2,C0000139,social_ads,treatment,2025-07-09,90,True,82.78,118.8
EXP-SOCIAL-ADS-2025H2,C0000141,social_ads,control,2025-07-23,90,False,185.63,0.0
EXP-SOCIAL-ADS-2025H2,C0000148,social_ads,treatment,2025-07-21,90,False,350.29,0.0
EXP-SOCIAL-ADS-2025H2,C0000149,social_ads,treatment,2025-07-24,90,False,296.19,0.0
EXP-SOCIAL-ADS-2025H2,C0000151,social_ads,control,2025-07-10,90,False,99.2,0.0
EXP-SOCIAL-ADS-2025H2,C0000152,social_ads,control,2025-07-04,90,False,51.08,0.0
EXP-SOCIAL-ADS-2025H2,C0000155,social_ads,control,2025-07-06,90,False,201.55,0.0
EXP-SOCIAL-ADS-2025H2,C0000157,social_ads,treatment,2025-07-16,90,False,137.22,0.0
EXP-SOCIAL-ADS-2025H2,C0000160,social_ads,treatment,2025-07-06,90,False,78.17,0.0
EXP-SOCIAL-ADS-2025H2,C0000161,social_ads,treatment,2025-07-02,90,False,363.85,0.0
EXP-SOCIAL-ADS-2025H2,C0000166,social_ads,control,2025-07-21,90,False,92.01,0.0
EXP-SOCIAL-ADS-2025H2,C0000181,social_ads,treatment,2025-07-21,90,False,68.68,0.0
EXP-SOCIAL-ADS-2025H2,C0000183,social_ads,treatment,2025-07-16,90,True,107.68,102.24
EXP-SOCIAL-ADS-2025H2,C0000191,social_ads,treatment,2025-07-05,90,False,294.46,0.0
EXP-SOCIAL-ADS-2025H2,C0000192,social_ads,control,2025-07-22,90,True,111.92,117.66
EXP-SOCIAL-ADS-2025H2,C0000199,social_ads,control,2025-07-02,90,False,336.15,0.0
EXP-SOCIAL-ADS-2025H2,C0000203,social_ads,treatment,2025-07-16,90,True,62.72,64.55
EXP-SOCIAL-ADS-2025H2,C0000204,social_ads,control,2025-07-02,90,False,88.93,0.0
EXP-SOCIAL-ADS-2025H2,C0000208,social_ads,control,2025-07-24,90,False,247.44,0.0
EXP-SOCIAL-ADS-2025H2,C0000212,social_ads,treatment,2025-07-25,90,False,87.11,0.0
EXP-SOCIAL-ADS-2025H2,C0000222,social_ads,treatment,2025-07-05,90,False,414.15,0.0
EXP-SOCIAL-ADS-2025H2,C0000230,social_ads,treatment,2025-07-05,90,False,219.35,0.0
EXP-SOCIAL-ADS-2025H2,C0000236,social_ads,treatment,2025-07-15,90,True,145.63,150.22
EXP-SOCIAL-ADS-2025H2,C0000237,social_ads,control,2025-07-18,90,True,140.46,117.8
EXP-SOCIAL-ADS-2025H2,C0000245,social_ads,treatment,2025-07-27,90,False,55.82,0.0
EXP-SOCIAL-ADS-2025H2,C0000252,social_ads,control,2025-07-28,90,False,60.68,0.0
EXP-SOCIAL-ADS-2025H2,C0000259,social_ads,control,2025-07-12,90,False,60.28,0.0
EXP-SOCIAL-ADS-2025H2,C0000267,social_ads,treatment,2025-07-06,90,False,67.34,0.0
EXP-SOCIAL-ADS-2025H2,C0000279,social_ads,control,2025-07-25,90,True,68.09,58.94
EXP-SOCIAL-ADS-2025H2,C0000289,social_ads,control,2025-07-09,90,False,92.08,0.0
EXP-SOCIAL-ADS-2025H2,C0000296,social_ads,control,2025-07-27,90,False,243.45,0.0
EXP-SOCIAL-ADS-2025H2,C0000302,social_ads,treatment,2025-07-01,90,False,75.17,0.0
EXP-SOCIAL-ADS-2025H2,C0000309,social_ads,treatment,2025-07-23,90,False,77.09,0.0
EXP-SOCIAL-ADS-2025H2,C0000318,social_ads,treatment,2025-07-26,90,True,614.59,659.75
EXP-SOCIAL-ADS-2025H2,C0000322,social_ads,control,2025-07-21,90,False,121.06,0.0
EXP-SOCIAL-ADS-2025H2,C0000325,social_ads,control,2025-07-02,90,False,50.09,0.0
EXP-SOCIAL-ADS-2025H2,C0000333,social_ads,control,2025-07-04,90,True,85.34,88.06
EXP-SOCIAL-ADS-2025H2,C0000337,social_ads,treatment,2025-07-09,90,False,48.33,0.0
EXP-SOCIAL-ADS-2025H2,C0000340,social_ads,treatment,2025-07-19,90,False,115.68,0.0
EXP-SOCIAL-ADS-2025H2,C0000347,social_ads,treatment,2025-07-12,90,True,97.5,160.99
EXP-SOCIAL-ADS-2025H2,C0000361,social_ads,treatment,2025-07-06,90,False,212.55,0.0
EXP-SOCIAL-ADS-2025H2,C0000362,social_ads,treatment,2025-07-15,90,False,155.29,0.0
EXP-SOCIAL-ADS-2025H2,C0000379,social_ads,control,2025-07-14,90,True,296.53,399.55
EXP-SOCIAL-ADS-2025H2,C0000385,social_ads,control,2025-07-02,90,True,169.67,94.77
EXP-SOCIAL-ADS-2025H2,C0000404,social_ads,control,2025-07-14,90,False,84.6,0.0
EXP-SOCIAL-ADS-2025H2,C0000412,social_ads,control,2025-07-19,90,False,172.62,0.0
EXP-SOCIAL-ADS-2025H2,C0000428,social_ads,treatment,2025-07-20,90,False,266.98,0.0
EXP-SOCIAL-ADS-2025H2,C0000434,social_ads,treatment,2025-07-04,90,False,101.95,0.0
EXP-SOCIAL-ADS-2025H2,C0000444,social_ads,treatment,2025-07-17,90,True,261.04,200.58
EXP-SOCIAL-ADS-2025H2,C0000450,social_ads,control,2025-07-07,90,False,48.08,0.0
EXP-SOCIAL-ADS-2025H2,C0000463,social_ads,control,2025-07-15,90,True,66.58,119.61
EXP-SOCIAL-ADS-2025H2,C0000475,social_ads,control,2025-07-10,90,False,101.65,0.0
EXP-SOCIAL-ADS-2025H2,C0000482,social_ads,control,2025-07-15,90,True,66.23,46.51
EXP-SOCIAL-ADS-2025H2,C0000491,social_ads,treatment,2025-07-17,90,False,83.74,0.0
EXP-SOCIAL-ADS-2025H2,C0000512,social_ads,control,2025-07-10,90,False,141.73,0.0
EXP-SOCIAL-ADS-2025H2,C0000518,social_ads,control,2025-07-03,90,False,786.41,0.0
EXP-SOCIAL-ADS-2025H2,C0000519,social_ads,treatment,2025-07-02,90,True,129.45,111.57
EXP-SOCIAL-ADS-2025H2,C0000530,social_ads,treatment,2025-07-19,90,False,64.26,0.0
EXP-SOCIAL-ADS-2025H2,C0000536,social_ads,control,2025-07-03,90,False,64.9,0.0
EXP-SOCIAL-ADS-2025H2,C0000543,social_ads,treatment,2025-07-20,90,True,98.87,124.38
EXP-SOCIAL-ADS-2025H2,C0000546,social_ads,treatment,2025-07-28,90,True,211.77,180.04
EXP-SOCIAL-ADS-2025H2,C0000557,social_ads,control,2025-07-25,90,False,152.04,0.0
EXP-SOCIAL-ADS-2025H2,C0000587,social_ads,treatment,2025-07-07,90,False,98.36,0.0
EXP-SOCIAL-ADS-2025H2,C0000598,social_ads,treatment,2025-07-16,90,False,77.22,0.0
EXP-SOCIAL-ADS-2025H2,C0000604,social_ads,treatment,2025-07-25,90,True,103.9,101.48
EXP-SOCIAL-ADS-2025H2,C0000610,social_ads,treatment,2025-07-07,90,False,256.36,0.0
EXP-SOCIAL-ADS-2025H2,C0000628,social_ads,treatment,2025-07-06,90,False,49.85,0.0
EXP-SOCIAL-ADS-2025H2,C0000634,social_ads,control,2025-07-18,90,False,47.11,0.0
EXP-SOCIAL-ADS-2025H2,C0000647,social_ads,control,2025-07-28,90,False,99.54,0.0
EXP-SOCIAL-ADS-2025H2,C0000650,social_ads,treatment,2025-07-27,90,False,62.29,0.0
EXP-SOCIAL-ADS-2025H2,C0000657,social_ads,treatment,2025-07-24,90,False,257.48,0.0
EXP-SOCIAL-ADS-2025H2,C0000660,social_ads,control,2025-07-27,90,False,139.82,0.0
EXP-SOCIAL-ADS-2025H2,C0000661,social_ads,control,2025-07-18,90,False,215.06,0.0
EXP-SOCIAL-ADS-2025H2,C0000663,social_ads,treatment,2025-07-28,90,False,110.67,0.0
EXP-SOCIAL-ADS-2025H2,C0000671,social_ads,treatment,2025-07-14,90,False,457.01,0.0
EXP-SOCIAL-ADS-2025H2,C0000675,social_ads,control,2025-07-05,90,False,728.41,0.0
EXP-SOCIAL-ADS-2025H2,C0000679,social_ads,treatment,2025-07-19,90,True,309.71,172.7
EXP-SOCIAL-ADS-2025H2,C0000680,social_ads,treatment,2025-07-01,90,False,78.55,0.0
EXP-SOCIAL-ADS-2025H2,C0000691,social_ads,treatment,2025-07-19,90,False,68.27,0.0
EXP-SOCIAL-ADS-2025H2,C0000696,social_ads,control,2025-07-15,90,False,209.38,0.0
EXP-SOCIAL-ADS-2025H2,C0000698,social_ads,treatment,2025-07-18,90,False,155.85,0.0
EXP-SOCIAL-ADS-2025H2,C0000704,social_ads,treatment,2025-07-24,90,False,62.99,0.0
EXP-SOCIAL-ADS-2025H2,C0000705,social_ads,control,2025-07-10,90,False,91.97,0.0
EXP-SOCIAL-ADS-2025H2,C0000712,social_ads,control,2025-07-15,90,False,135.12,0.0
EXP-SOCIAL-ADS-2025H2,C0000717,social_ads,treatment,2025-07-02,90,True,125.71,116.78
EXP-SOCIAL-ADS-2025H2,C0000724,social_ads,treatment,2025-07-11,90,False,380.95,0.0
EXP-SOCIAL-ADS-2025H2,C0000731,social_ads,control,2025-07-10,90,True,349.32,260.55
EXP-SOCIAL-ADS-2025H2,C0000732,social_ads,control,2025-07-25,90,False,77.66,0.0
EXP-SOCIAL-ADS-2025H2,C0000753,social_ads,treatment,2025-07-04,90,False,301.29,0.0
EXP-SOCIAL-ADS-2025H2,C0000756,social_ads,control,2025-07-01,90,False,135.58,0.0
EXP-SOCIAL-ADS-2025H2,C0000764,social_ads,control,2025-07-15,90,True,40.36,22.55
EXP-SOCIAL-ADS-2025H2,C0000765,social_ads,control,2025-07-21,90,False,60.23,0.0
EXP-SOCIAL-ADS-2025H2,C0000788,social_ads,treatment,2025-07-27,90,True,83.98,64.97
EXP-SOCIAL-ADS-2025H2,C0000800,social_ads,treatment,2025-07-07,90,False,76.11,0.0
EXP-SOCIAL-ADS-2025H2,C0000809,social_ads,treatment,2025-07-08,90,False,302.34,0.0
EXP-SOCIAL-ADS-2025H2,C0000812,social_ads,treatment,2025-07-12,90,False,146.21,0.0
EXP-SOCIAL-ADS-2025H2,C0000819,social_ads,control,2025-07-15,90,False,120.71,0.0
EXP-SOCIAL-ADS-2025H2,C0000825,social_ads,control,2025-07-04,90,False,35.88,0.0
EXP-SOCIAL-ADS-2025H2,C0000829,social_ads,control,2025-07-19,90,False,169.9,0.0
EXP-SOCIAL-ADS-2025H2,C0000838,social_ads,control,2025-07-26,90,False,106.07,0.0
EXP-SOCIAL-ADS-2025H2,C0000848,social_ads,control,2025-07-19,90,False,341.31,0.0
EXP-SOCIAL-ADS-2025H2,C0000849,social_ads,treatment,2025-07-26,90,False,465.71,0.0
EXP-SOCIAL-ADS-2025H2,C0000853,social_ads,treatment,2025-07-01,90,False,192.54,0.0
EXP-SOCIAL-ADS-2025H2,C0000866,social_ads,control,2025-07-12,90,False,73.33,0.0
EXP-SOCIAL-ADS-2025H2,C0000876,social_ads,control,2025-07-04,90,False,166.14,0.0
EXP-SOCIAL-ADS-2025H2,C0000880,social_ads,treatment,2025-07-04,90,False,145.29,0.0
EXP-SOCIAL-ADS-2025H2,C0000884,social_ads,control,2025-07-20,90,False,108.74,0.0
EXP-SOCIAL-ADS-2025H2,C0000909,social_ads,treatment,2025-07-13,90,False,65.67,0.0
EXP-SOCIAL-ADS-2025H2,C0000916,social_ads,treatment,2025-07-28,90,False,63.68,0.0
EXP-SOCIAL-ADS-2025H2,C0000918,social_ads,control,2025-07-28,90,False,192.48,0.0
EXP-SOCIAL-ADS-2025H2,C0000936,social_ads,treatment,2025-07-20,90,True,87.95,101.98
EXP-SOCIAL-ADS-2025H2,C0000937,social_ads,treatment,2025-07-01,90,False,84.3,0.0
EXP-SOCIAL-ADS-2025H2,C0000956,social_ads,treatment,2025-07-09,90,False,277.68,0.0
EXP-SOCIAL-ADS-2025H2,C0000960,social_ads,control,2025-07-10,90,False,77.45,0.0
EXP-SOCIAL-ADS-2025H2,C0000961,social_ads,treatment,2025-07-05,90,False,89.52,0.0
EXP-SOCIAL-ADS-2025H2,C0000962,social_ads,treatment,2025-07-01,90,True,47.64,28.99
EXP-SOCIAL-ADS-2025H2,C0000967,social_ads,treatment,2025-07-11,90,True,133.77,149.65
EXP-SOCIAL-ADS-2025H2,C0000989,social_ads,treatment,2025-07-25,90,False,113.9,0.0
EXP-SOCIAL-ADS-2025H2,C0000990,social_ads,treatment,2025-07-06,90,False,64.51,0.0
EXP-SOCIAL-ADS-2025H2,C0000991,social_ads,treatment,2025-07-15,90,False,83.32,0.0
EXP-SOCIAL-ADS-2025H2,C0000992,social_ads,control,2025-07-18,90,False,156.08,0.0
EXP-SOCIAL-ADS-2025H2,C0000993,social_ads,control,2025-07-01,90,False,174.96,0.0
EXP-SOCIAL-ADS-2025H2,C0000995,social_ads,control,2025-07-18,90,False,95.67,0.0
EXP-SOCIAL-ADS-2025H2,C0000996,social_ads,treatment,2025-07-02,90,False,290.09,0.0
EXP-SOCIAL-ADS-2025H2,C0000997,social_ads,treatment,2025-07-12,90,True,127.03,114.83
EXP-SOCIAL-ADS-2025H2,C0000999,social_ads,treatment,2025-07-20,90,False,117.73,0.0
EXP-SOCIAL-ADS-2025H2,C0001005,social_ads,treatment,2025-07-06,90,True,102.11,126.61
EXP-SOCIAL-ADS-2025H2,C0001007,social_ads,treatment,2025-07-15,90,True,189.4,219.02
EXP-SOCIAL-ADS-2025H2,C0001010,social_ads,control,2025-07-15,90,True,132.06,116.19
EXP-SOCIAL-ADS-2025H2,C0001019,social_ads,control,2025-07-19,90,False,80.8,0.0
EXP-SOCIAL-ADS-2025H2,C0001023,social_ads,control,2025-07-24,90,True,153.28,174.55
EXP-SOCIAL-ADS-2025H2,C0001045,social_ads,control,2025-07-05,90,False,48.81,0.0
EXP-SOCIAL-ADS-2025H2,C0001046,social_ads,treatment,2025-07-28,90,False,424.18,0.0
EXP-SOCIAL-ADS-2025H2,C0001048,social_ads,treatment,2025-07-26,90,False,49.67,0.0
EXP-SOCIAL-ADS-2025H2,C0001054,social_ads,control,2025-07-09,90,False,157.44,0.0
EXP-SOCIAL-ADS-2025H2,C0001058,social_ads,control,2025-07-27,90,False,100.79,0.0
EXP-SOCIAL-ADS-2025H2,C0001067,social_ads,control,2025-07-14,90,False,111.9,0.0
EXP-SOCIAL-ADS-2025H2,C0001106,social_ads,control,2025-07-04,90,False,42.75,0.0
EXP-SOCIAL-ADS-2025H2,C0001107,social_ads,treatment,2025-07-04,90,False,109.05,0.0
EXP-SOCIAL-ADS-2025H2,C0001110,social_ads,treatment,2025-07-26,90,False,60.1,0.0
EXP-SOCIAL-ADS-2025H2,C0001111,social_ads,treatment,2025-07-05,90,False,70.16,0.0
EXP-SOCIAL-ADS-2025H2,C0001113,social_ads,treatment,2025-07-08,90,False,144.84,0.0
EXP-SOCIAL-ADS-2025H2,C0001116,social_ads,control,2025-07-06,90,False,89.25,0.0
EXP-SOCIAL-ADS-2025H2,C0001119,social_ads,treatment,2025-07-20,90,False,193.73,0.0
EXP-SOCIAL-ADS-2025H2,C0001139,social_ads,control,2025-07-03,90,False,93.07,0.0
EXP-SOCIAL-ADS-2025H2,C0001143,social_ads,control,2025-07-25,90,False,80.67,0.0
EXP-SOCIAL-ADS-2025H2,C0001149,social_ads,treatment,2025-07-12,90,False,77.45,0.0
EXP-SOCIAL-ADS-2025H2,C0001151,social_ads,treatment,2025-07-06,90,False,67.21,0.0
EXP-SOCIAL-ADS-2025H2,C0001154,social_ads,control,2025-07-04,90,False,99.0,0.0
EXP-SOCIAL-ADS-2025H2,C0001155,social_ads,control,2025-07-10,90,True,435.11,227.87
EXP-SOCIAL-ADS-2025H2,C0001156,social_ads,treatment,2025-07-08,90,False,266.09,0.0
EXP-SOCIAL-ADS-2025H2,C0001163,social_ads,control,2025-07-22,90,False,67.37,0.0
EXP-SOCIAL-ADS-2025H2,C0001172,social_ads,control,2025-07-26,90,False,124.28,0.0
EXP-SOCIAL-ADS-2025H2,C0001179,social_ads,control,2025-07-16,90,False,153.65,0.0
EXP-SOCIAL-ADS-2025H2,C0001188,social_ads,control,2025-07-06,90,False,299.47,0.0
EXP-SOCIAL-ADS-2025H2,C0001193,social_ads,treatment,2025-07-05,90,False,78.68,0.0
EXP-SOCIAL-ADS-2025H2,C0001194,social_ads,treatment,2025-07-26,90,False,161.97,0.0
EXP-SOCIAL-ADS-2025H2,C0001203,social_ads,control,2025-07-21,90,True,78.7,113.45
EXP-SOCIAL-ADS-2025H2,C0001210,social_ads,treatment,2025-07-07,90,True,477.67,656.71
EXP-SOCIAL-ADS-2025H2,C0001212,social_ads,control,2025-07-03,90,False,67.95,0.0
EXP-SOCIAL-ADS-2025H2,C0001230,social_ads,treatment,2025-07-16,90,False,52.59,0.0
EXP-SOCIAL-ADS-2025H2,C0001233,social_ads,control,2025-07-28,90,False,72.46,0.0
EXP-SOCIAL-ADS-2025H2,C0001239,social_ads,control,2025-07-14,90,False,89.77,0.0
EXP-SOCIAL-ADS-2025H2,C0001240,social_ads,control,2025-07-21,90,False,207.85,0.0
EXP-SOCIAL-ADS-2025H2,C0001241,social_ads,control,2025-07-15,90,False,145.11,0.0
EXP-SOCIAL-ADS-2025H2,C0001244,social_ads,treatment,2025-07-24,90,False,469.24,0.0
EXP-SOCIAL-ADS-2025H2,C0001245,social_ads,control,2025-07-09,90,False,135.67,0.0
EXP-SOCIAL-ADS-2025H2,C0001248,social_ads,control,2025-07-18,90,False,169.91,0.0
EXP-SOCIAL-ADS-2025H2,C0001254,social_ads,control,2025-07-03,90,False,45.8,0.0
EXP-SOCIAL-ADS-2025H2,C0001256,social_ads,control,2025-07-08,90,False,72.19,0.0
EXP-SOCIAL-ADS-2025H2,C0001258,social_ads,treatment,2025-07-05,90,False,122.27,0.0
EXP-SOCIAL-ADS-2025H2,C0001259,social_ads,treatment,2025-07-22,90,False,216.84,0.0
EXP-SOCIAL-ADS-2025H2,C0001266,social_ads,treatment,2025-07-22,90,False,376.49,0.0
EXP-SOCIAL-ADS-2025H2,C0001267,social_ads,treatment,2025-07-01,90,True,485.68,615.24
EXP-SOCIAL-ADS-2025H2,C0001268,social_ads,treatment,2025-07-27,90,False,134.99,0.0
EXP-SOCIAL-ADS-2025H2,C0001274,social_ads,control,2025-07-22,90,False,68.91,0.0
EXP-SOCIAL-ADS-2025H2,C0001278,social_ads,control,2025-07-19,90,False,76.34,0.0
EXP-SOCIAL-ADS-2025H2,C0001283,social_ads,treatment,2025-07-08,90,False,125.04,0.0
EXP-SOCIAL-ADS-2025H2,C0001291,social_ads,treatment,2025-07-21,90,True,62.2,28.98
EXP-SOCIAL-ADS-2025H2,C0001294,social_ads,control,2025-07-14,90,False,88.62,0.0
EXP-SOCIAL-ADS-2025H2,C0001317,social_ads,control,2025-07-11,90,False,187.41,0.0
EXP-SOCIAL-ADS-2025H2,C0001329,social_ads,treatment,2025-07-20,90,True,77.19,72.53
EXP-SOCIAL-ADS-2025H2,C0001339,social_ads,treatment,2025-07-18,90,True,315.92,293.91
EXP-SOCIAL-ADS-2025H2,C0001345,social_ads,treatment,2025-07-27,90,False,126.1,0.0
EXP-SOCIAL-ADS-2025H2,C0001349,social_ads,treatment,2025-07-10,90,False,165.07,0.0
EXP-SOCIAL-ADS-2025H2,C0001351,social_ads,control,2025-07-28,90,False,94.7,0.0
